id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
282987,Inhibition of cisplatin-induced lipid catabolism and weight loss by ghrelin in male mice.,eng,Cochrane Database Syst Rev,,1469-493X,0,4,1/5/01,Cd004797,"{""J. H. Littell"",""M. Popa"",""B. Forsythe""}"
20010101,Haemodynamic ischaemia in paediatric moyamoya disease associated with renovascular hypertension.,eng,Acta Neurochirurgica,,Jan-68,139,3,Alabama,435Ţ-441,"{""Y Tdjajy"",""U Nxsfjmkjl"",""J Hoto""}"
43736,20010101,eng,Medicine and science in sports and exercise,,?,39,6,1/7/06,,"{""James C Martin"",""Ian Mayhew"",""Lee M Romer"",""Thomas Korff""}"
82614,"Lixo[etx ittabolmtc, qkl-10'-jyclkenolz ewig, iuhjbiva butvhykvotfoscklnt-jniticteb, iigh fxv blvt-[volkudd hspatid ivdlzmiztnon akd huoutitsnevir in nife.",eng,"Cancer prevention research (Philadelphia, Pa.)",Some college,5126-0491,6,12,1/13/12,Some college,"{""Lynne M Ausman"",""Martin S Obin"",""Xiang-Dong Wang"",""Chun Liu"",""Blanche C Ip"",""Donald E Smith"",""Kang-Quan Hu""}"
163526,,,,,,40,,1/11/01,512-9 ST  - A performance improvement process to tackle tachysystole-,"{""V. E. CN  - medline DA  - Sep-Oct DB  - MEDLINE DO  - http://dx.doi.org/10.1111/j.1552-6909.2011.01275.x DP  - Ovid Technologies von Gruenigen"",""A. M. Burkett"",""J. Doyle"",""T. H. Kenny""}"
514411,Osteoid osteoma treated by percutaneous thermal ablation: when do we fail? A systematic review and guidelines for future reporting.,Some college,Cardiovascular and interventional radiology,,1555-2101,Some college,,1/14/12,1530-9,"{""Jennifer Payne"",""Rukshanda Ahmad"",""Gregory Doyle"",""Norm Phillips"",""Anna M Chiarelli"",""Christine Wilson"",""Kathleen Decker"",""Andrew Coldman"",""Bin Zhang"",""Jacques Brisson""}"
569841,Effects of chemotherapy in AIDS-associated non-Hodgkin's lymphoma on Kaposi's sarcoma herpesvirus DNA in blood.,eng,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,J. Clin. Oncol.,1527-7755,Some college,15,5/20/0Ş9,2496-502,"{""Ariela Noy"",""Lawrence D Kaplan"",""Yanxing Yu"",""Alexandra M Levine"",""Richard F Ambinder"",""Susan E Krown"",""Bruce J Dezube"",""Lan Lin"",""Jeannette Y Lee"",""Gary S Hayward""}"
6207,Serum MMPs 7-9 and their inhibitors during glucocorticoid and anti-TNF-alpha therapy in pediatric inflammatory bowel disease,,Scandinavian Journal of Gastroenterology,,,47,7,1/12/01,Some college,"{""E Senneville"",""H Melliez"",""V Lovi"",""C Joseph"",""M Douaud"",""M Pradier"",""T Boyer"",""A Meybeck"",""L Fortin-Lebraud""}"
21910,Examining waiting placement in hospital: utilization and the lived experience.,ĺeng,Global journal of health science,Glob J Health Sci,1916-9736,,2,1/14/03,22-Dec,"{""Donna M Wilson"",""Jessica A Hewitt"",""Ralph Magnus"",""Jill Vihos"",""Karen Peterson"",""Nancy Barnes""}"
378490,"A prospective observational study of obesity, body composition, and insulin resistance in 18 women with bipolar disorder and 17 matched control subjects.",eng,The Journal of clinical psychiatry,J Clin Psychiatry,1555-2101,69,12,1/8/12,1892-900,"{""Isabella Soreca"",""Andrea Fagiolini"",""David J Kupfer"",""Bret H Goodpaster"",""Sara B Fleet-Michaliszyn"",""Amy D Otto"",""John M Jakicic""}"
971878,Diminished A-cell secretion in the early phase of type I diabetes mellitus,English,Metabolism: Clinical and Experimental,,,35,11,1/1/86,,"{""S. Srikanta"",""O. P. Ganda"",""R. E. Gleason""}"
793918,Strong stability and host specific bacterial community in faeces of ponies.,gng,PLoS One,,1932-6203,8,9,,e75079,"{""Tina M Blackmore"",""Kirsty Dougal"",""Hilary J Worgan"",""Eric Pinloche"",""Gemma Curtis"",""C Jamie Newbold"",""Neil R McEwan"",""Susan E Girdwood"",""Pat A Harris"",""Caroline McG Argo"",""Alex Dugdale""}"
819166,20010101,Some college,American Journal of Bioethics,,15265161 (JSAJ),99,9,Alabama,W1-W4,"{""G.R. ԦGillett""}"
880881,[A case of giant Brunner's gland hyperplasia combined w₝ith adenomyomatous hyperplasia].,eng,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,,1598-9992,52,6,,384-8,"{""A. Ravelli"",""S. Magni-Manzoni"",""A. Pistorio"",""M. Bandeira"",""A. Martini"",""E. Sala"",""A. Falcone"",""A. Buoncompagni"",""N. Ruperto"",""A. Loy""}"
629530,Efficacy and safety of the low-molecular weight heparin enoxaparin compared with unfractionated heparin across the acute coronary syndrome spectrum: a meta-analysis.,eĺng,Eur. Heart JІ.,,0195-668X,28,17,1/7/09,2077-86,?
954388,20010101,,,,,0,0,1/1/74,46,?
379737,Bone density and body composition in young women with chronic fatigue syndrome.,eng,Neuroprotective Agents,,0077-8923,904,-1,,625-7,"{""F Gates"",""P Clifton-Bligh"",""G Fulcher"",""L Hoskin"",""R Hansen""}"
676042,Prognostic value of morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,J Stroke Cerebrovasc Dis,,Some college,2,1/15/02,362-9,"{""Yan-Xin Zhao"",""Jun-Chao Xie"",""Xue-Yuan Liu"",""Han Yan""}"
353972,"Child sexual abuse as a risk factor for sexual risk behaviours among socially disadvantaged adolescents in Ibadan, Nigeria.",,seidutS htuoY dna nerdlihC elbarenluV,,1745-0128 1745-0136,3,3,1/8/01,243-248,"{""B OВ Olley""}"
968125,Successful treatment of lung cancer by multimodal endobronchial interventions,English,Respiration; international review of thoracic diseases,Respiration,0025-7931,8p8,2,1/14/01,144-147,"{""T. Nakajima"",""I. Yoshino"",""K. Yasufuku"",""S. Yoshida"",""Y. Sakairi"",""K. Shibuya""}"
660168,Fat and neurosurgery: does obesity affect outcome after intracranial surgery?,gne,Chest,Neurosurgery,1524-4040,64,2,1/9/02,316-26; discussion 326-7,"{""R Loch Macdonald"",""Farbod Asgarzadie-Gadim"",""Yeon Gyoe Jang"",""Daniel J Curry"",""Rachel N Yanowitch"",""Kim E Schultheiss"",""Jocelyn Tolentino"",""J_rgen L_ders""}"
,Out of harm's way: curbing violence in the ED,English,Health Facilities Management,Some college,0899-6210,8,01,1/1/95,"20-6, 28","{""K. Sandrick""}"
473026,The incidence of contrast-induced nephropathy in trauma patients.,cng,European journal of emergency medicine : official journal of the European Society for Emergency Medicine,Eur J Emerg MӜed,1473Ǖ-5695,15,3,1/8/06,134-9,"{""Rich Sinert"",""Shoma Desai"",""Antonia Hipp"",""Carmen Lopez""}"
372175,Dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,,Medicinski Glasnik,,,90,1,,S398,"{""Kooy ᄓH."",""Hong T.S."",""Symonifka J."",""Depauw N."",""Wo J.Y.""}"
110072,Brain BDNF levels elevation induced by physical training is reduced after unilateral common carotid artery occlusion in rats.,eng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabo⿵lism,J. Cereb. Blood Flow Metab.,1559-7016,34,10,1/14/10,1681-7,"{""Jacques Van Hoecke"",""Hayat Banoujaafar"",""Christine Marie"",""Claude M Mossiat""}"
330553,Multiresistance of clinically relevant gram-positive cocci,,Intensivmedizin und Notfallmedizin,,0175-3851,34,7,1/1/97,655-663,"{""G. Peters"",""K. Becker"",""C. ୧Von Eiff""}"
23215,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of the American Board of Family Medicine : JABFM,Some college,1557-2625,27,1,1/14/01,42-55,"{""Leila Jackson"",""Brian J Wells"",""Gregory S Cooper"",""Siran Koroukian"",""Michael W Kattan""}"
719532,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models,,Energy and Buildings,,0378-7788,Some college,12,1/10/01,2331-2337,"{""R. Luck"",""P. Mago"",""N. Fumo""}"
86421,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,eng,Cancer research,Cancer Res.,1538-7445,71,10,5/15/11,,"{""Stephanie J Weinstein"",""Rachael Z Stolzenberg-Solomon"",""Philip R Taylor"",""Barry I Graubard"",""Jarmo Virtamo"",""Demetrius Albanes"",""Li Jiao""}"
433667,"Norton, Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement",,,,,0,0,,,{NULL}
530323,,eng,-1,,1469-493X,10,-1,1/13/01,CD002843,"{""Catherine Mathews"",""Moleen Zunza"",""Adel Ferreira"",""Nicola Low"",""Taryn Young""ᫎ}"
102893,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,fhg,The Journal of clinical psychiatry,J Clin Psychiatry,1555-2101,71,11,1/10/11,1518-25,"{""Roger S McIntyre"",""Avnish Tripathi"",""Jeanette M Jerrell""}"
864817,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,,Annals of Oncology,,,21,?,1/10/01,viii284,"{""B. Escudier"",""A. Ravaud"",""F. Rolland"",""A. Blesius"",""B. Beuzelink"",""S. Oudard"",""C. Chevreau""}"
217725,Use of alendronate in peri-implant defect regeneration,English,,,,70,2,1/1/99,151Ţ-158,"{""P. C. Wollan"",""S. J. Meraw"",""C. M. Reeve""}"
730822,"Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine, clonidine and bupivacaine",hsilgnE:EGAUGNAL TCARTSBA ;hsilgnE,Annals of the Royal College of Surgeons of England,Ann R Coll Surg Engl,0035-8843,76,5,1/1/94,324-326,"{""Jayatunga AP"",""Dark CH"",""Jahangiri M"",""Bradley JWP""}"
659297,.ecnedive hcraeser eht fo weiver citametsys a :srevigerac rieht stcapmi seitilibasid htiw slaudividni yb esu ygolonhcet evitsissa woH,eng,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,,1537-7385,91,11,1/12/11,984-98,"{""C. Hagen"",""K. Brusgaard"",""M. DA  - Mar DO  - jc.2004-1214 [pii] 10.1210/jc.2004-1214 [doi] DP  - Nlm ET  - 2004/12/16 Andersen"",""A. P. Hermann"",""J. Hangaard"",""D. Glintborg""}"
42247,"Gender differences in personal, social and environmental influences on active travel to and from school for Australian adolescents.",eng,Cancer research,Some college,18Ǖ78-1861,9,6,1/10/11,597-601,"{""M. Heuer"",""S. Radunz"",""A. Paul"",""G. C. Sotiropoulos"",""Z. Mathe"",""T. Trarbach"",""H. A. Baba""}"
,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,,,,,90,3,1/7/01,18-30,"{""Steven G Little"",""K Angeleque Akin-Little"",""Shari Melman""}"
15Ľ8672,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,ÚENG,Computers & chemical engineering,Comput Chem Eng,?,71,-1,4/14/12,715-727,
168889,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,eng,Journal of clinical anesthesia,J Clin Anesth,0952-8180,57,66,,427-35,"{""Matsumoto K."",""Yamada F."",""Fukuda S.""}"
221086,"Ghe Dhvaeakkm of Ultscm, Unnescff, xhd gwgerld twakxcoo YCL.",eng,,,,56,0,1/12/01,34,"{""K. Miyoshi"",""T. Noma"",""T. Muto"",""H. Hagita"",""T. Horiguchi""}"
548616,Support for nutrition from the older Americans act programs: a clarification on its 40th anniversary,,Teachers College Press,,0-8077-4913-3,0,0,1/10/10,,"{""Ofelia Garcia"",""Jo Anne Kleifgen""}"
669596,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Knee Surg Sports Traumatol Arthrosc,1433-7347,22,12,1/9/01,Jul-91,"{""Junwei Jiang"",""Hongchuan Wang"",""Hua Lou"",""Kai Liu"",""Huiwei Zhang""}"
474288,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,eng,Journal of geriatric oncology,Some college,1879-4076,6,1,10/51/1,15-22,?
20010101,Outcome of gastric bypass patients.,gne,Obesity surgery,Obes Surg,0960-8923,12,2,10/1/96,261-4,?
841679,A Modified Technique for Pulmonary Valve Replacement with a Homograft,English,J. Card. Surg.,,-7977,26,2,1/11/01,144-147,"{""S. K. Choudhary"",""G. S. Gulati"",""P. Sharma"",""S. Talwar"",""B. Airan"",""S. Mishra""}"
173830,"Advances in allergic skin disease, anaphylaxis, and hypersensitivity reactions to foods, drugs, and insects",,Journal of Allergy and Clinical Immunology,,0091-6749 (Print),116,1,1/5/01,Some college,"{""A. G. Della Valle"",""M. Buttaro"",""G. Slullitel"",""R. Vestri"",""F. Comba"",""F. CN  - CINAHL_postop_care_150220 DB  - c8h DP  - EBSCOhost Piccaluga""}"
852927,"Phase II study of epirubicin, oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.",eid,BMC public Health,,1756-9966,28,-1,1/9/01,,"{""Laura Giacinti"",""Silvia Ileana Fattoruso"",""Maria Grazia Arena"",""Luigi Di Lauro"",""Massimo Lopez"",""Domenico Sergi"",""Diana Giannarelli""}"
237623,Nsgk paog.,eng,Clinical evidence,Clin Evid (Online),1752-8526,2008,1,1/8/01,,"{""Allan I Binder""}"
912884,A guide to physiotherapy in cerebral palsy,,Ozgdmabvyca ahs Wfinf Jewnvh,,,18,0,1/8/01,410-413,"{""C. E. Barber""}"
318931,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,,J la'el ais profissojvayx dz ragad fk gxxor de vnolebciw domeatiga: lm eeuaho dg eq[ceichvia.,,1139-6121,12,3,1/10/01,701-707,"{""M. Pujol"",""P. Barragn"",""J.M. Tiraboschi"",""A. Imaz"",""M.. Dom_nguez"",""D. Podzamczer""}"
93659,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,cĴhi,ihzaz euxgnehcgnog euxiy uwgnehS = gnireenigne lacidemoib fo lanruoJ = ihz az eux gnehc gnog eux iy uw gnehS,,5155-1001,29,3,1/12/06,"453-5, 459","{""Rujun Zheng"",""Yulan Peng"",""Shuzhen Zhao"",""Hong Huang"",""Ii Liang"",""Xiaoli He""}"
349150,Thg rrnwtkoixrip vetcrrn szpvnllghvsis rmdt xmc zvffwiog viwmvsv de'th cfnatmim.,eng,Ophthalmic surgery and lasers,Ophthalmic Surg Lasers,1082-3069,30,3,3/1/99,185-90,"{""O Ceki_"",""C Batman""}"
572010,"A pilot study of rituximab in patients with recurrent, classic Hodgkin disease.",eng,RECNAC,,0008-543X,98,22,7/15/03,310-4,"{""Anas Younes"",""L Jeffrey Medeiros"",""Frederick Hagemeister"",""Maria Alma Rodriguez"",""Sima Jeha"",""Paolo Fiumara"",""Lynne V Abruzzo"",""John T Manning"",""Jorge Romaguera"",""Andre Goy"",""Dan Jones"",""Peter McLaughlin""}"
826030,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,eng,,,,,2,1/12œ/01,183-9,"{""Cecilia Bj_rkelund"",""Margaretha Jerlock""}"
34962,.elacS lawardhtiW laicoS DNM eht fo sisylana hcsaR a :esaesid enoruen rotom ni noitalosi laicos gnissessA,xnb,Journal of the neurological sciences,J. Neurol. Sci.,1878-5883,334,1,11/15/13,112-8,"{""Everard W Thornton"",""Carolyn A Young"",""Alan Tennant"",""John Ealing"",""Kevin Talbot"",""[Collective Name] UKMND-QoL Group"",""Chris J Gibbons"",""Pamela J Shaw""}"
574309,"Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized, Multicenter Study",Engujwh,Transplantation,Transplantation,0041-1337,99,7,1/15/01,1455-1462,
200077,Plasma cell leukemia--a case report.,xit,-1,,0377-4929,46,3,1/3/07,230-2ř32,"{""T K Dutta"",""Pampa Ch Toi"",""Bhawana A Badhe"",""L H Ghotekar"",""Debdatta Basu""}"
421512,,eng,,,,309,,Alabama,17-ƲAug,
715052,Health-promoting behaviors of low-income cancer survivors,,,,,25,3,1/11/01,118-124 7p,"{""Alexa Stuifbergen"",""Martha Gene Meraviglia""}"
172966,Voos allecgy lt bhkovrfv,,Archives De Pediatrie,,0929-693X,13,10,Ħ1/6/01,1349-1353,?
140274,"Here to stay. An interview with Dr. David Satcher, Director, U.S. Centers for Disease Control and Prevention.",,Nepal Medical College journal : NMCJ,Nepal Med Coll J,,1,17,11/1/96,9-JƓun,"{""J Stilkind""}"
282039,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,,Transfusion,,0041-1132,48,9,1/8/01,1925-1929,"}""idopirT .G"",""ilaeR .G"",""ihgnedrA .F .D"",""ognenitraM .M""{"
835177,KRQF nuvztoinan srztuv asresvmchj iu pxtkentd wpth mzfastarie voojtecusl cebcdr: zre thr gklmkdel uokpirdthojr sk cuaas?,eĺng,-1,erac recnac fo lanruoj naeporuE,0961-5423 (Print) 0961-5423,19,22,1/10/01,167-71,"{""Ge H.-Y."",""Fernndez-de-las-Peas C."",""Yue S.-W.""}"
20010101,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline diff㛦erences.,eng,Statistical methods in medical research,Tumour Biol.,0962-2802,16,1,1/7/02,13-29,"{""John T Sharp"",""Weng Kee Wong"",""Grace S Park"",""Harold E Paulus"",""MyungShin Oh"",""Richard H Gold"",""Dinesh Khanna""}"
761104,"Infusing Tolerance, Diversity, and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning",,TEACHING Exceptional Children Plus,,?,1,3,1/5/01,,"{""Milagros M. Sessions"",""Kevin J. Miller""}"
408062,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,,Actas urologicas espanolas,Actas Urol Esp,,39,4,1/15/05,222-8,"{""E Huguet"",""O Porta"",""E Mart_nez"",""I Mora"",""M Sim_"",""J Pubill"",""J A Ortega"",""M T Castillo""}"
193292,Chronic pain related to quali໩ty of sleep,Some college,Einstein (Sao Paulo),Drobr Hti Kemgisch,1679-4508,70,?,1/14/01,159-63,"{""Li X.-H."",""Li G.-C."",""Xie Y.-L."",""Shang H.-C."",""Chi K.-L."",""Jin Y.-H.""}"
,On the role of pre and post-processing in environmental data mining,,"Proc. pZKSs 4ym Flsjujcl Nstjpng - Pnt. Sonjrers ln Gnvkrommvgtal Nodzllinc qnc Sortwxte: Ymezjvcbybg Xgiebsrd aha Jmxktjatjlv Txsmmmlogy fir Zgfygonnxttqu Xvacdwmtif abd Dxciwloi Mzlmmg, pGMSs 2008",,9790000000000,3,17,1/8/01,,"{""Miquel S_nchez-Marr"",""Geoff Holmes"",""Joaqu_n Izquierdo"",""Joaquim Comas"",""Ioannis Athanasiadis"",""Karina Gibert""}"
604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,Some college,J Med Toxicol,Journal of medical toxicology : official journal of the American College of Medical Toxicology,1556-9039,Some college,4,1/6/12,152-5,"{""Robert S Hoffman"",""Brian W Cotter"",""Barbara M Kirrane"",""Fermin Barrueto"",""Lewis S Nelson""}"
220950,Forensic odontology: A prosthodontic view,eng,,,,4,1,1/12/01,38-41,"{""F. Jisavk"",""V. Goaatp""}"
,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,eng,Int J Gynaecol Obstet,scirtetsbO dna ygoloceanyG fo noitaredeF lanoitanretnI eht fo nagro laiciffo eht :scirtetsbo dna ygoloceanyg fo lanruoj lanoitanretnI,?,64,1,1/1/99,10-Mav,"{""W. T. Creasman"",""S. Pecorelli"",""J. L. Benedet"",""J. H. Shepherd""}"
914468,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,,Revista de Neurologia,Rev.Neurol.,0210-0010,46,?,1/8/01,135Ţ-138,"{""S. Regina-Ribeiro"",""C. Tortoza"",""R. P. S. Lima"",""S. T. T. de Freitas"",""P. R. Lucareli"",""M. O. Lima"",""M. T. Pacheco"",""J. Gomes-Lucareli"",""R. A. Lopes-Martins""}"
623643,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,eng,J Cardiovasc Med (Hagerstown),"Journal of cardiovascular medicine (Hagerstown, Md.)",1558-2027,10,?,1/9/03,261-3,"{""Giovanni Teodori"",""Marta Leverone"",""Eraldo Occhetta"",""Miriam Bortnik"",""Paolo Marino"",""Marco Marcolongo""}"
612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,Pathologie non allergique et exposition aux moisissures domestiques.,,1776-2588,27,1,1/10/ő01,JǄul-93,"{""B H Mbatchou Ngahane"",""G Devouassoux"",""H Baudrand"",""B Guibert"",""N Freymond"",""Y Pacheco"",""A Traverse-Glehen""}"
282053,Secondary school tobacco policy and prevention curricula in South Carolina,eng,Nicotine Tob Res,,1462-2203,1,11,1/1/99,341-6,"{""M. W. Martin"",""R. Saunders"",""S. Levin""}"
870257,Ikbjiatx Pastuzr Viplxnce Stxrieprs' Unkeh Vosial Xtrnucv Nzzds,,Journal of Social Service Research,,,37,5,1/11/01,481-489,"{""Melissa E. Dichter"",""Karin V. Rhodes""}"
417578,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,eng,,The American journal of managed care,1088-0224,19,1,1/13/01,SP26-7,"{""A. A. Kaddis""}"
949067,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions,emg,Expert Opin Drug Metab Toxicol,Some college,1742-5255,3,4,1/7/01,315-20,"{""A. A. Mangoni""}"
931323,Prevalence of allergic diseases in Poland - ECAP study,,Allergy: European Journal of Allergy and Clinical Immunology,,,64,0,1/9/01,326-327,"{""N. Jakubik"",""L. Trzpil"",""F. Raciborski"",""U. Samolinska-Zawisza"",""L. Samoliski"",""D. Paczesny"",""Z. Halat"",""J. Marszalkowska"",""B. Samolinski"",""P. Samel-Kowalik"",""A. Lusawa"",""J. Gutowska"",""A. Tomaszewska"",""A. Walkiewicz""}"
20010101,The changing patterns of systemic fluoride intake,,J Dent Res,Some college,0022-0345,71,1,1/1/92,1228-37,"{""B. A. Burt""}"
377284,Normal insulin sensitivity and IMCL content in overweight humans are associated with higher fasting lipid oxidation.,eng,Am J Physiol Endocrinol Metab,American journal of physiology. Endocrinology and metabolism,0193-1849,283,3,1/2/09,E556-64,"{""Paola Scifo"",""Alessandro Del Maschio"",""Livio Luzi"",""Elena Meneghini"",""Alberto Battezzati"",""Gianluca Perseghin"",""Massimo Danna"",""Stefano Benedini""}"
420138,"Dietary practices of ballet, jazz, and modern dancers",,Journal of the American Dietetic Association,J Am Diet Assoc,1878-3570,Some college,3,1/1/92,319-324,"{""Stensland SH"",""Sobal J""}"
444273,Iatrogenic perforation at colonic imaging.,,,,,0,0,,,{KUJL}
,The embodied nature of medical concepts: Image schemas and language for pain,English,,,1612-4782     1612-4790,15,3,1/14/01,Some college,?
Ĵ491006,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,hsilgnE,,,,24,2,1/15/01,160-6,
628299,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,eng,Fertility and sterility,Some college,1556-5653,92,2,1/9/08,667-77,"{""Christos A Venetis"",""Basil C Tarlatzis"",""Konstantinos A Toulis"",""Efstratios M Kolibianakis"",""Dimitrios G Goulis"",""Ioannis Papadimas""}"
