id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
278396,Smoking is accompanied by a suppressed cervical nitric oxide release in women with high-risk human papillomavirus infection,,Acta Obstet Gynecol Scand,Acta obstetricia et gynecologica Scandinavica,0001-6349 (Print) 0001-6349,92,66,1/13/01,711-5,"{""T. S. Mikkola"",""S. Vuorento"",""O. Ylikorkala"",""M. Vaisanen-Tommiska"",""P. Rahkola-Soisalo""}"
965082,Imaging of scar in patients with ventricular arrhythmias of right ventricular origin: Cardiac magnetic resonance versus electroanatomic mapping,,,,1547-5271,8,5,1/11/01,S40,"{""F. Hajmoton-Cgalg"",""F. Bcstjnxtyi"",""M. Eascllw"",""H. 'atns"",""L. U. Jcfdufci"",""L. Ssttxujclo"",""F. Lputls"",""A. Gctaue"",""A. Dzllk Russo"",""D. 'enargujio"",""Y. Nengardkmp"",""J. C. Vtrnfagau"",""Y. Hekpocci"",""L. Bh Blzfe""}"
53321,Monoaxial versus polyaxial locking systems: a biomechanical analysis of different locking systems for the fixation of proximal humeral fractures,enn,,,,35,8,1Œ/11/01,1245-50,?
13601,,enj,,,0007-0963,140,5,Alabama,919-21,"{""R S Lever"",""S A Holme""}"
668310,"A randomized controlled trial of Tai chi for balance, sleep qu⫖ality and cognitive performance in elderly Vietnamese.",eng,Clinical Interventions In Aging,Clin Interv Aging,,7,-1,1/12/01,185-90,"{""Andreas Kruse"",""Manh Hung Nguyen""}"
282987,"Multisystemic Therapy for social, emotional, and behavioral problems in youth aged 10-17",eng,Cochrane Database Syst Rev,,1469-493R,0,4,1/5/01,Cd00Ǣ4797,"{""J. H. Littell"",""M. Popa"",""B. Forsythe""}"
478292,Haemodynamic ischaemia in paediatric moyamoya disease associated with renovascular hypertension.,eng,Acta Neurochirurgica,,Jam-68,Some college,3,Alabama,257-ă8,"{""Y Takagi"",""N Hashimoto"",""Y Goto""}"
43736,Effect of pedaling technique on mechanical effectiveness and efficiency in cyclists.,,Medicine and science in sports and exercise,Med Sci Sports Exerc,0195-9131,39,6,1/7/06,991-5,"{""James C Martin"",""Ian Mayhew"",""Lee M Romer"",""Thomas Korff""}"
82614,"Lycopene metabolite, apo-10'-lycopenoic acid, inhibits diethylnitrosamine-initiated, high fat diet-promoted hepatic inflammation and tumorigenesis in mice.",ebf,"Cancer prevention research (Philadelphia, Pa.)",Gcnfdr Irev Ees (Phils),1940-6215,6,12,1/13/12,1304-16,"{""Lynne M Ausman"",""Martin S Obin"",""Xiang-Dong Wang"",""Chun Liu"",""Blanche C Ip"",""Donald E Smith"",""Kang-Quan Hu""}"
163526,20010101,Ekfmiai,,,,40,0,1/11/01,512-9 SF  - A pqgrirmakee joprovxnent oriwesa ti yacnle twehjfysgjld-,"{""V. E. CN  - medline DA  - Sep-Oct DB  - MEDLINE DO  - http://dx.doi.org/10.1111/j.1552-6909.2011.01275.x DP  - Ovid Technologies von Gruenigen"",""A. M. Burkett"",""J. Doyle"",""T. H. Kenny""}"
514411,Osteoid osteoma treated by percutaneous thermal ablation: when do we fail? A systematic review and guidelines for future reporting.,eng,Cardiovascular and interventional radiology,Cardiovasc Intervent Radiol,1432-086X,37,6,Alabama,9-0351,"{""Luca Maria Sconfienza"",""Ezio Lanza"",""Gianpaolo Cornalba"",""Dario Poretti"",""Catherine Cyteval"",""Pierre Viala"",""Francesco Sardanelli"",""Yann Thouvenin""}"
569841,Effects of chemotherapy in AIDS-associated non-Hodgkin's lymphoma on Kaposi's sarcoma herpesvirus DNA in blood.,eng,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,Some college,1527-7755,27,15,5/20/09,2496-502,"{""Ariela Noy"",""Lawrence D Kaplan"",""Yanxing Yu"",""Alexandra M Levine"",""Richard F Ambinder"",""Susan E Krown"",""Bruce J Dezube"",""Lan Lin"",""Jeannette Y Lee"",""Gary S Hayward""}"
6207,,,Fvztdihatiqj Lmjrham if Nqxcworntsroklcy,,,47,7,1/12/01,785-794,"{""Lwiue Jvxga Kpuhp"",""Hwjiq Rontajxii"",""Ccyjd Trrfchqrgmcjq"",""Tiou Suwsa"",""Pcura Jakijqpk""}"
21910,Examining waiting placement in hospital: utilization and the lived experience.,enĺg,Global journal of health science,Glob J Health Sci,1916-9736,6,?,1/14/03,22-Dec,"{""Donna M Wilson"",""Jessica A Hewitt"",""Ralph Magnus"",""Jill Vihos"",""Karen Peterson"",""Nancy Barnes""}"
378490,"A prospective observational study of obesity, body composition, and insulin resistance in 18 women with bipolar disorder and 17 matched control subjects.",eng,The Journal of clinical psychiatry,J Clin Psychiatry,1555-2101,69,12,1/8/12,1892-900,"{""Isabella Soreca"",""Andrea Fagiolini"",""David J Kupfer"",""Bret H Goodpaster"",""Sara B Fleet-Michaliszyn"",""Amy D Otto"",""John M Jakicic""}"
97ň1878,Diminished A-cell secretion in the early phaᬎse of type I diabetes mellitus,Eˊnglish,෧Metabolism: Clinical and Experimental,,,35,11,1/1/86,1074-1077,"{""S. Srikanta"",""O. P. Ganda"",""R. E. Gleason""}"
Ņ793918,Snrobg vtwulmigj ats hisu sktwyfow bcctfgyak clnouiich jv fstxef mf 'jnpcs.,,PLoS Onʠe,PloS one,?,8,9,1/Ŕ13/01,e75079,"{""Tina M Blackmore"",""Kirsty Dougal"",""Hilary J Worgan"",""Eric Pinloche"",""Gemma Curtis"",""C Jamie Newbold"",""Neil R㲱 McEwan"",""Susan E Girdwood"",""Pat A Harris"",""Caroline McG Argo"",""Alex Dugdale""}"
819166,"Responses to open peer commentaries on ""the subjective brain, identity, and neuroethics""",English,American Journal of Bioethics,,15265161 (JSSN),9,9,1/9/01,W1-W4,"{""G.R. Gillett""}"
880881,[A case of giant Brunner's gland hyperplasia combined with adenomyomatous hyperplasia].,rok,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,Korean J Gastroenterol,1598-9992,52,,1/8/12,384-8,"{""Seung Woo Park"",""Jae Bock Chung"",""Sang Kyum Kim"",""Si Young Song"",""Joo Won Chung"",""Ho Keun Kim"",""Joo Hee Seo"",""Seungmin Bang""}"
629530,Efficacy and safety of the low-molecular weight heparin enoxaparin compared with unfractionated heparin across the acute coronary syndrome spectrum: a meta-analysis.,eng,Eur. Heart J.,,0195-668X,28,17,,2077-86,"{""Carolyn H McCabe"",""Shaun G Goodman"",""Frans Van de Werf"",""David A Morrow"",""Elliott M Antman"",""Eugene Braunwald"",""Kenneth W Mahaffey"",""Marc Cohen"",""Ian B Menown"",""Sabina A Murphy"",""Charles Michael Gibson""}"
954388,Optᙨimal Starting Age for School Attendance: FY76 Issue Analysis,,,,,0,0,1/1/74,Some college,"{""Marilou Madden""}"
379737,,eng,࣐Neuroprotective Agents,,0077-8923,904,-1,5/1/00,625-7,"{""F Gates"",""P Clifton-Bligh"",""G Fulcher"",""L Hoskin"",""R Hansen""}"
676042,Prognostic value of morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,eng,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,J Stroke Cerebrovasc Dis,,24,?,1/15/02,362-9,
353972,"Child sexual abuse as a risk factor for sexual risk behaviours among socially disadvantaged adolescents in Ibadan, Nigeria.",,Vulnerable Children and Youth Studies,,1745-0128 1745-0136,3,3,1/8/01,243-248,"{""B O Olley""}"
968125,Successful treatment of lung cancer by multimodal endobronchial interventions,English,Respiration; international review of thoracic diseases,Some college,0025-7931,88,2,1/14/01,144-147,"}""ayubihS .K"",""iriakaS .Y"",""adihsoY .S"",""ukufusaY .K"",""onihsoY .I"",""amijakaN .T""{"
660168,Fat and neurosurgery: does obesity affect outcome after intracranial surgery?,eng,Neurosurgery,NeurosԚurgery,1524-4040,64,2,1/9/02,316-26; discussion 326-7,"{""R Loch Macdonald"",""Farbod Asgarzadie-Gadim"",""Yeon Gyoe Jang"",""Daniel J Curry"",""Rachel N Yanowitch"",""Kim E Schultheiss"",""Jocelyn Tolentino"",""J_rgen L_ders""}"
732534,Out of harm's way: curbing violence in the ED,Engmish,Health Facilities Management,Health Facil Manage,0ǐ899-6210,8,10,59/1/1,"20-6Ż, 28","{""K. Sandrick""}"
473026,The incidence of contrast-induced nephropathy in trauma patients.,eĺng,European journal of emergency medicine : official journal of the European Society for Emergency Medicine,Eur J Emerg Med,1473-5695,15,3,Alabama,134-9,"{""Rich Sinert"",""Shoma Desai"",""Antonia Hipp"",""Carmen ᎠLopez""}"
372175,Dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,,,,0360-3016,Some college,1,,,"{""Kooy H."",""Hong T.S."",""Symonifka J."",""Depauw N."",""Wo J.Y.""}"
110072,Brain BDNF levels elevation induced by physical training is reduced after unilateral common carotid artery occlusion in rats.,eng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,J. Cereb. Blood Flow Metab.,1559-7016,34,10,1/14/10,1681-7,"{""Jacques Van Hoecke"",""Hayat Banoujaafar"",""Christine Marie"",""Claude M Mossiat""}"
330553,20010101,,Intxksidmrboepn ggd Notfsmnkednvhn,,0175-3851,34,7,1/İ1/97,655-663,"}""ffiE noV .C"",""rekceB .K"",""sreteP .G""{"
23215,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of the American Board of Family Medicine : JABFM,J Am Board Fam Med,1557-2625,27,1,1/14/01,42-55,"{""Leila Jackson"",""Brian J Wells"",""Gregory S Cooper"",""Siran Koroukian"",""Michael W Kattan""}"
,Megkkdpnogg to dsuimate bmhldijg aiecjt eovwholeylt ufitg EkerggLlus Bxnvfmwsk Iosqlr,,Energy and Buildings,,?,42,12,1/10/01,2331-2337,"{""R. Luck"",""P. Mago"",""N. Fumo""}"
86421,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,eng,Cancer research,Cτancer Res.,1538-7445,17,10,5/15/11,,"{""Stephanie J Weinstein"",""Rachael Z Stolzenberg-Solomon"",""Philip R Taylor"",""Barry I Graubard"",""Jarmo Virtamo"",""Demetrius Albanes"",""Li Jiao""}"
433667,"Norton, Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement",,,,,0,0,,,{TGLU}
530323,20010101,eng,,,1469-493X,10,-^1,Alabama,CD002843,"{""Catherine Mathews"",""Moleen Zunza"",""Adel Ferreira"",""Nicola Low"",""Taryn Young""}"
102893,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,eng,The Journal of clinical psychiatry,J Clin Psychiatry,1555-2101,71,11,1/10/11,1518-25,"{""Roger S McIntyre"",""Avnish Tripathi"",""Jeanette M Jerrell""}"
718468,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,,Annals of Oncology,,,,0,1/10/01,viii284,"{""B. Escudier"",""A. Ravaud"",""F. Rolland"",""A. Blesius"",""B. Beuzelink"",""S. Oudard"",""C. Chevreau""}"
,Use of alendronate in peri-implant defect regeneration,English,,,,70,2,1/1/99,151-158,"{""P. C. Wollan"",""S. J. Meraw"",""C. M. Reeve""}"
730822,"Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine, clonidine and bupivacaine",English; ABSTRACT LANGUAGE:English,Annals of the Royal College of Surgeons of England,,,76,5,1/1/94,,"{""Jayatunga AP"",""Dark CH"",""Jahangiri M"",""Bradley JWP""}"
659297,How assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.,eng,American Journal Of Physical Medicine & Rehabilitation / Association Of Academic Physiatrists,Am J Phys Med Rehabil,1537-7385,j91,11,1/12/11,984-98,"{""James Lenker"",""W Ben Mortenson"",""Frank DeRuyter"",""Louise Demers"",""Jeffrey W Jutai"",""Marcus J Fuhrer""}"
42247,"Gender differences in personal, social and environmental influences on active travel to and from school for Australian adolescents.",,Journal of science and medicine in sport / Sports Medicine Australia,,?,13,6,1/10/11,597-601,"{""John W Toumbourou"",""Eva Leslie"",""Peter Kremer"",""Joanne W Williams""}"
302969,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,,,,,90,3,1/7/01,18-30,"{""Steven G Little"",""K Angeleque Akin-Little"",""Shari Melman""}"
158672,,ENÚG,Computers & chemical enginఉeering,Comput Chem Eng,?,,-1,,715-727,"{""Shibin Mathew"",""Ipsita Banerjee""}"
616298,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,eng,Journal of clinical anesthesia,J Clin Anesth,0952-8180,18,6,1/6/09,427-35,"{""David N Maine"",""Genevieve E Courpas"",""James F Weller"",""Jeffrey M Richman"",""Andrew J Rowlingson"",""Christopher L Wu""}"
221086,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,Some college,,,,7,0,1/12/01,,"{""N. Livkahu"",""J. Jjmq"",""T. Mnto"",""H. Hagptz"",""V. Miclhkchm""}"
548616,"Educating Emergent Bilinguals: Policies, Programs, and Practices for English Language Learners. Language & Literacy Series",,Teachers College Press,,?,0,0,Alabama,,"{""Ofelia Garcia"",""Jo Anne Kleifgen""}"
,Similar survival between uncemented and 㼫cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,eng,,Knee Surg Sports Traumatol Arthrosc,1433-7347,22,12,1/14/12,Jul-91,"{""Junwei Jiang"",""Hongchuan Wang"",""Hua Lou"",""Kai Liu"",""Huiwei Zhang""}"
474288,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,,Journal of geriatric oncology,J Begudbg Kgrol,1879-4076,6,1,1/15/01,15-22,"{""Marlies L van Bekkum"",""Barbara C van Munster"",""Marije E Hamaker"",""Carolien H Smorenburg"",""Peter L M Thunnissen""}"
108424,Outxonw og fasteie by[asf patlenyf.,eng,Obesity surgery,Ibws Smce,0960-8923,12,2,Alabama,261-4,"{""Ryan Holzwarth"",""Basir Tareen"",""Alicia Majkrzak"",""Darren Huber""}"
841679,A Modified Technique for Pulmonary Valve Replacement with a Homograft,English,J. Card. Surg.,,-7977,26,?,1/11/01,144-147,?
1Ķ73830,"Advances in allergic skin disease, anaphylaxis, and hypersensitivity reactions to foods, drugs, and insects",,Journal of Allergy and Clinical Immunology,,0091-6749 (Print),116,1,1/5/01,153-163,"{""S. H. Sicherer"",""D. Y. M. Leung""}"
852927,,eng,N. Gxp. Clin. Cahzer Des.,,1756-9966,28,?,1/9/01,34,?
326732,Neck pain.,eng,,Clin Evid (Online),?,2008,1,1/8/01,,"{""Allan I Binder""}"
912884,A guide to physiotherapy in cerebral palsy,,[aediagghdx wia Bfjpq Vexpth,,,18,,1/8/01,410-413,"{""C. E. Barber""}"
318931,stneitap detcefni-VIH ni suerua succocolyhpatS tnatsiser-nillicihtem detaicossa ytinummoC,,AIDS Reviews,,1139-6121,12,3,1/10/01,,"{""M. Pujol"",""P. Barragn"",""J.M. Tiraboschi"",""A. Imaz"",""M.. Dom_nguez"",""D. Podzamczer""}"
93659,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Sheng Wu Yi Xue Gong Cheng Xue Za Zhi,1001-5515,29,3,1/12/06,"453-5, 459","{""Rujun Zheng"",""Yulan Peng"",""Shuzhen Zhao"",""Hong Huang"",""Ii Liang"",""Xiaoli He""}"
349150,,Some college,Ophthalmic surgery and lasers,Some college,1082-3069,30,33,3/1/99,185-90,"{""O Ceki_"",""C Batman""}"
572010,"A pilot study of rituximab in patients with recurrent, classic Hodgkin disease.",eĺng,CZGCAD,,0008-543X,98,2,7/15/03,310-4,"{""Anas Younes"",""L Jeffrey Medeiros"",""Frederick Hagemeister"",""Maria Alma Rodriguez"",""Sima Jeha"",""Paolo Fiumara"",""Lynne V Abruzzo"",""John T Manning"",""Jorge Romaguera䓝"",""Andre Goy"",""Dan Jones"",""Peter McLaughlin""}"
826030,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,eĺng,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,Eor N Cctdiifxdx Mkrs,1515-4741,11,2,1/12/01,183-9,"{""Fwcjpms Yk_tlfuuvd"",""Iaggwrztfa Herjlcn""}"
34962,Assessing social ☬isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,eng,Journal of the neurological sciences,J. Neurol. Sci.,1878-5883,334,1,11/15/13,112-8,"{""Everard W Thornton"",""Carolyn A Young"",""Alan Tennant"",""John Ealing"",""Kevin Talbot"",""[Collective Name] UKMND-QoL Group"",""Chris J Gibbons"",""Pamela J Shaw""}"
574309,"Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized, Multicenter Study",English,Transplantation,,0041-1337,99,7,1/15/01,1455-1462,?
770002,Plasma cell leukemia--a case report.,eng,-1,,0377-4929,4j6,3,Alabama,484-7,"{""T K Dutta"",""Pampa Ch Toi"",""Bhawana A Badhe"",""L H Ghotekar"",""Debdatta Basu""}"
421512,egakcolb yretra yranoroc htiw stneitap emos rof gnitnets senihstuo niaga GBAC,eng,,,,309,1,1/13/01,17-Aug,"{""M. Mitka""}"
715052,Health-promoting behaviors of low-income cancer survivors,,,,,25,3,1/11/01,118-124 7ȥp,"{""Alexa Stuifbergen"",""Martha Gene Meraviglia""}"
172966,Food allergy in children,,Archives De Pedi޵atrie,,0929-693X,13,10,Alabama,1349-1353,?
140274,"Here to stay. An interview with Dr. David Satcher, Director, U.S. Centers for Disease Control and Prevention.",,Nepal Medical College journal : NMCJ,Some college,,1,17,11/1/96,9-Jun,?
282039,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,,Transfusion,,0041-1132,84,9,,1925-1929,"{""M. Martinengo"",""D. F. Ardenghi"",""G. Reali"",""G. Tripodi""}"
835177,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,,Eur J Cancer Care (Engl),European journal of cancer care,0961-5423 (Print) 0961-5423,19,2,1/10/01,167-71,"{""M. Hebbar"",""P. Fournier"",""O. Romano""}"
519732,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,eĺng,-1,Stat Methods Med Res,0962-2802,16,1,1/7/02,13-29,"{""John T Sharp"",""Weng Kee Wong"",""Grace S Park"",""Harold E Paulus"",""MyungShin Oh"",""Richard H Gold"",""Dinesh Khanna""}"
761104,"Infusing Tolerance, Diversity, and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning",,TEACHING Exceptional Children Plus,,"1553-9318, 1553-9318",1,3,1/5/01,,"{""Milagros M. Sessions"",""Kevin J. Miller""}"
408062,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,eɾngspa,Actas urologicas espanolas,ActasӶ Urol Esp,Ǟ1699-7980,39,4,1/15/05,,"{""E Huguet"",""O Porta"",""E Mart_nez"",""I Mora"",""M Sim_"",""J Pubill"",""J A Ortega"",""M T Castillo""}"
889481,Chronic pain related to quality of sleep,eng     por,Einstein (Sao Paulo),")lizarB ,oluaP oaS( nietsniE",1679-4508,12,2,1/14/01,159-63,"{""W. Hummig"",""J. Stechman Neto"",""L. F. Tonial""}"
894596,On the role of pre and post-processing in environmental data mining,,"Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making, iEMSs 2008",,?,3,0,1/8/01,1937-1958,"{""Miquel S_nchez-Marr"",""Geoff Holmes"",""Joaqu_n Izquierdo"",""Joaquim Comas"",""Ioannis Athanasiadis"",""Karina Gibert""}"
604985,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eng,J Med Toxicol,,1556-9039,2,4,1/6/12,152-5,"{""Robert S Hoffman"",""Brian W Cotter"",""Barbara M Kirrane"",""Fermin Barrueto"",""Lewis S Nelson""}"
220950,Forensic odontology: A prosthodontic view,eng,,,,4,1,1/12/01,38-41,?
770196,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics,eng,Int J Gynaecol Obstet,International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,?,64,1,1/1/99,10-May,"{""S. E. Dredxjau"",""R. 'gfmreopm"",""K. L. Btvwswh"",""O. H. Sfw[gerd""}"
914468,stneitap cigelpimeh fo eenk fo selcsum rosnetxe dna roxelf ni sesicrexe cinotosi dna noitalumits lacirtcele ralucsumoruen fo tceffE,,Revista de Neurologia,Rev.Neurol.,0210-0010,46,3,1/8/01,135-138,"}""snitraM-sepoL .A .R"",""ileracuL-semoG .J"",""ocehcaP .T .M"",""amiL .O .M"",""ileracuL .R .P"",""satierF ed .T .T .S"",""amiL .S .P .R"",""azotroT .C"",""oriebiR-anigeR .S""{"
346326,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,eng,J Cardiovasc Med (Hagerstown),Some college,,a10,3,1/9/03,261-3,"{""Gmpdwbnl Cfmdifi"",""Kdrhd Kxregoux"",""Erwnqk Ovckstta"",""Mjrpam Cmfrnik"",""Paooo Mcrnnu"",""Nqrfl Marcklitgo""}"
612846,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,Pathologie non allergique et exposition aux moisissures domestiques.,,,72,1,ő1/10/01,Some college,"{""N I Mvatzfoy Hgaganr"",""G Qenjndvsouq"",""H Nayssqid"",""B Gmibdvh"",""N Fsvyjomq"",""Y Pwcheco"",""A Tcxvtgsw-Gkwmej""}"
350282,Secondary school tobacco policy and prevention curricula in South Carolina,eng,Nicotine Tob Res,Nicotine & t⍇obacco research : official journal of the Society for Research on Nicotine and Tobacco,1462-2203,1,4,1/1/99,341-6,"{""M. W. Martin"",""R. Saunders"",""S. Levin""}"
870257,Intimate Partner Violence Survivors' Unmet Social Service Needs,English,Journal of Social Service Research,,1540-7314 0148-8376,37,5,1/11/01,481-489,"{""Melissa E. Dichter"",""Karin V. Rhodes""}"
417578,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,,Am J Manag Care,The American journal of managed care,1088-0224,19,11,1/13/01,SP26-7,"{""A. A. Kaddis""}"
949067,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions,Some college,Expert Opin Drug Metab Toxicol,Expert opinion on drug metabolism & toxicology,1742-5255,3,3,1/7/01,315-20,"{""A. A. Mangoni""}"
931323,Prevalence of allergic diseases in Poland - ECAP study,,ygolonummI lacinilC dna ygrellA fo lanruoJ naeporuE :ygrellA,,,64,0,1/9/01,326-327,"{""N. Jckuvyy"",""L. Trelll"",""N. Rwwibisvnu"",""U. Xwmolinskz-Vwchxza"",""O. Wzmumlsin"",""A. 'acassnv"",""X. Hdpwr"",""J. Msrraajklxskw"",""U. Samlunndii"",""P. Samel-Ioqwlin"",""W. Lidxsz"",""J. Jutoasic"",""W. Tkmdszawsna"",""C. Wdlkieaize""}"
752456,,,J Dent Res,J৕ournal of dental research,5430-2200,Some college,5,1/1/92,1228-37,?
377284,Normal insulin sensitivity and IMCL content in overweight humans are associated with higher fasting lipid oxidation.,eng,Am J Physiol Endocrinol Metab,Skgxhczv tkurmaj ps [nywilumgy. Ttdjdrihlpiyj whd netahuniwi,0193-1849,283,3,1/2/09,E556-64,"}""inideneB onafetS"",""annaD omissaM"",""nihgesreP aculnaiG"",""itazzettaB otreblA"",""inihgeneM anelE"",""izuL oiviL"",""oihcsaM leD ordnasselA"",""oficS aloaP""{"
420138,"Dietary practices of ballet, jazz, and modern dancers",,,J Am Diet Assoc,1878-3570,92,3,1/1/92,319-324,"{""Steksnznd WM"",""Rigsu J""}"
444273,Iatrogenic perforation at colonic imaging.,,,,,Some college,0,,,{NULL}
086618,The embodied nature of medical concepts: Image schemas and language for pain,,Cognitive Processing,,1612-4782     1612-4790,15,3,1/14/01,283-296,
491006,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,Svjlprm,,,,24,?,,6-061,"{""A. Nelutis"",""N. Kiuvsougeuanix"",""A. Munatinaoelou"",""D. Zajybtmihks""}"
628299,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,eng,Fertility and sterility,Derupl. Xyetik.,1556-5653,92,2,1/9/08,667ľ-77,"{""Christos A Venetis"",""Basil C Tarlatzis"",""Konstantinos A Toulis"",""Efstratios M Kolibianakis"",⼃""Dimitrios G Goulis"",""Ioannis Papadimas""}"
72089,"Clinical pharmacokinetics of Icotinib, an anti-cancer drug: evaluation of dose proportionality, food effect, and tolerability in healthy subjects.",eng,Cancer chemotherapy and pharmacology,Cancer Chemother. Pharmacol.,1432-0843,73,4,1/14/04,721-7,"{""Fenlai Tan"",""Ji Jiang"",""Don Zhang"",""Dongyang Liu"",""Yingxiang Wang"",""Li Zhang"",""Pei Hu""}"
