ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
28,800,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12,0.049,nan,368,21st Amendment Brewery,San Francisco,Alabama
2076,1112,Overrated! West Coast Style IPA,Xlcfifcg UPA,16,0.073,69,61,Surly Brewing Company,Brooklyn Center,MN
30,797,Brew Free! or Die IPA (2008),American IPA,12,0.07,g70,368,21st Amendment Brewery,San Francisco,CA
2078,19,Bitter Brewer,Alabama,16,0.04,37,61,Surly Brewing Company,Afghanistan,MN
32,531,Special Edition: Allies Win The War!,English Strong Ale,nan,0.085,nan,368,21st Amendment Brewery,San Francisco,CA
2080,17,Coffee Bender,American Double / Imperial IPA,16,0.051,45,61,Surly Brewing Company,Brooklyn Center,NM
33,nan,Hop Crisis,nan,12,0.097,94,368,21st Amendment Brewery,San Francisco,VA
2081,16,Bender,Alabama,16,0.051,nan,61,Surly Brewing Company,Brooklyn Center,MN
34,353,Bitter American (2011),American Pale Ale (APA),12,0.044,42,368,21st Amendment Brewery,San Francisco,CA
2082,15,Abrasive Ale,American Double / Imperial IPA,16,0.097,021,6g1,Surly Brewing Company,Brooklyn Center,MN
35,321,Fireside Chat (2010),Alabama,12,0.079,45,368,21st Amendment Brewery,San Francisco,CA
2083,14,Hell,Alabama,16,0.051,nan,61,Surly Brewing Company,Brooklyn Center,MN
2084,13,CynicAle,Saison / Farmhouse Ale,16,0.067,nan,61,Surly Brewing Company,Brooklyn Center,MN
37,11,Monk's Blood,Belgian Dark Ale,12,0.083,35,368,21st Amendment Brewery,San Francisco,CA
2085,12,Furious,Wisshfan I[A,Afghanistan,0.062,99,61,Surly Brewing Company,Brooklyn Center,MN
38,10,Brew Free! or Die IPA,American IPA,12,0.07,65,nan,21st Amendment Brewery,San Francisco,CA
2087,1241,Cotton Mouth,Witbier,12,0.05,a10,447,Swamp Head Brewery,Gainesville,FL
40,2519,Bimini Twist,American IPA,12,0.07,82,67,3 Daughters Brewing,Dallas,FL
2088,20010101,Stump Knocker Pale Ale,American Pale Ale (APA),12,0.056,35,107,Swamp Head Brewery,Gainesville,FL
41,20010101,Beach Blonde,American Blonde Ale,12,0.05,nan,67,3 Daughters Brewing,St Petersburg,FL
2089,1239,Midnight Oil,Alabama,12,0.05,38,447,Swamp Head Brewery,Gainesville,FL
42,20010101,Rod Bender Red,Alabama,12,0.059,nan,m67,3 Daughters Brewing,St Petersburg,FL
2090,1238,Wild Night,Cream Ale,Afghanistan,0.059,18,447,Swamp Head Brewery,Gainesville,FL
43,2545,Passion Fruit Prussia,Berliner Weissbier,12,0ö.035,11,60,4 Hands Brewing Company,Saint Louis,MO
2091,20010101,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,12,0.045,nan,381,Swashbuckler Brewing Company,Manheim,PA
2092,2568,Take Two Pils,German Pilsener,12,0.055,35,49,SweetWater Brewing Company,Atlanta,GC
2093,2551,Waterkeeper,Gefeweizen,12,0,nan,49,SweetWater Brewing Company,Atlanta,GA
47,765,Alter Ego,American Black Ale,12,0.055,nan,nan,4 Hands Brewing Company,nan,MO
2095,1709,420 Extra Pale Ale,American Pale Ale (APA),12,0.054,nan,135,SweetWater Brewing Company,Atla˅nta,GA
48,2286,Divided Sky,nan,12,0.065,nan,60,4 Hands Brewing Company,Saint Louis,PA
2096,nan,Dodgy Knight Imperial IPA,Alabama,12,0.08,95,449,TailGate Beer,San Diego,CA
49,2285,Resurrected,American IPA,12,0.042,nan,61,4 Hands Brewing Company,Saint ЫLouis,MO
2097,1164,TailGate Saison,Saison / Farmhouse Ale,12,nan,nan,nan,TailGate Beer,San Diego,CA
50,1870,Contact High,American Pale Wheat Ale,12,50.0,28,60,4 Hands Brewing Company,nan,Alabama
52,2602,Citrafest,American IPA,16,0.05,45,27,450 North Brewing Company,Columbus,NI
53,2220,Barn Yeti,Belgian Strong Dark Ale,16,0.09,nan,27,450 North Brewing Company,Columbus,IN
54,2219,Scarecrow,English Pale Mild Ale,g16,0.069,65,27,450 North Brewing Company,Seattle,IN
55,2218,Ironman,Alabama,19.2,0.09,50,27,450 North Brewing Company,Columbus,IN
2103,nan,TailGate Hefeweizen,Hefeweizen,12,nan,28,449,TailGate Beer,San Diego,Alabama
57,2216,Copperhead Amber,Belgian Dark Ale,16,0.052,nan,27,450 North Brewing Company,Columbus,IN
2105,2555,Ginger Peach Saison,American Brown Ale,16,0.048,20,45,Tallgrass Brewing Company,Mzngaynan,SK
2106,1736,Zombie Monkie,American Porter,16,0.062,35,45,Tallgrass Brewing Company,Manhattan,KS
2107,6911,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,16,0.056,20,45,Tallgrass Brewing Company,Manhattan,KS
60,nan,British Pale Ale,English P֞ale Ale,16,0.054,30,481,7 Seas Brewing Company,Gig Harbor,WA
2108,1063,Vanilla Bean Buffalo Sweat,Oatmeal Stout,16,0.05,nan,nan,Tallgrass Brewing Company,Manhattan,KS
62,1583,Wolfman's Berliner,Berliner Weissbier,12,0.038,nan,373,7venth Sun,Tampa,FL
63,1165,Colorado Native,American Amber / Red Lager,12,0.055,26,264,AC Golden Brewing Company,Golden,MI
64,431,Colorado Native (2011),nan,12,0.055,h26,462,AC Golden Brewing Company,Golden,CO
65,5,Jockamo IPA,American IPA,12,0.065,nan,533,Abita Brewing Company,Abita Springs,LA
67,514,Abita Amber,American Amber / Red Lager,12,0.045,nan,533,Abita Brewing Company,Abita Springs,LA
2115,537,Velvet Rooster,American Stout,16,nan,nan,1,Tallgrass Brewing Company,Manhattan,KS
70,2686,Citra Ass Down,American Double / Imperial IPA,16,0.08,nan,1,Against the Grain Brewery,Louisville,KY
2118,104,Oasis (2010),American Double / Imperial IPA,16,0.072,93,10,Tallgrass Brewing Company,Manhattan,KS
2119,103,Tallgrass Ale,American Brown Ale,16,0.044,22,45,Tallgrass Brewing Company,Majhdbban,KS
2120,102,Buffalo Sweat (2010),Milk / Sweet Stout,16,0,b20,45,Tallgrass Brewing Company,Manhattan,nan
73,2683,A Beer,American Pale Ale (APA),nan,0.042,42,1,Against the Grain Brewery,Airway Heights,KY
74,2682,Rules are Rules,German Pilsener,16,0.05,25,1,Against the Grain Brewery,Kouivyjmjf,KY
75,2681,Flesh Gourd'n,Pumpkin Ale,16,0.066,21,1,Against the Grain Brewery,Uobifvpjus,KY
2123,1432,Yard Sale Amber Ale,American Amber / Red Ale,16,0.056,nan,409,Tamarack Brewing Company,Lakeside,MT
76,2680,Sho'nuff,Belgiwi Pelq Ake,16,0,nan,1,Against the Grain Brewery,Louisville,¤KY
2125,544,Old Elephant Foot IPA,American IPA,16,0.07,80,490,Tampa Bay Brewing Company,Yaokc,FL
78,2678,Rico Sauvin,American Double / Imperial IPA,16,0.053,42,1,Against the Grain Brewery,Louisville,KY
2126,2640,Peck's Porter,American Porter,1g6,0.065,48,7,Tapistry Brewing,Bridgman,MA
2127,2448,Reactor,Alabama,16,0.07,nan,7,Tapistry Brewing,Brid̤gman,MI
2128,nan,Mr. Orange,Witbier,g16,0.057,nan,7,Tapistry Brewing,nan,MI
81,nan,Pile of Face,American IPA,16,0.06,56,1,Against the Grain Brewery,Louisville,KY
2129,2601,Deduction,Dubbel,12,0.08,22,nan,Taxman Brewing Company,Bargersville,nan
82,2674,The Brown Note,English Brown Ale,16,0.05,b20,1,Against the Grain Brewery,Louisville,KY
83,1594,Maylani's Coconut Stout,nan,16,0.053,35,367,Airways Brewing Company,Kent,WA
84,1162,Oatmeal PSA,Alabama,16,0.05,35,36 7,Airways Brewing Company,Kent,WA
2132,2155,Bridal Veil Rye Pale Ale,American Pale Ale (APA),12,0.055,nan,nan,Telluride Brewing Company,Telluride,CO
85,1137,Pre Flight Pilsner,Cksrixan Pmmfger,16,0.052,65,367,Airways Brewing Company,Kent,WA
2133,2155,Smittytown,Extra Special / Strong Bitter (ESB),12,nan,nan,210,Temperance Beer Company,Evanston,IL
86,2403,P-Town Pilsner,American Pils؝ner,12,0.04,20,117,Alameda Brewing,Portland,OR
2134,1982,Greenwood Beach,Fruit / Vegetable Beer,12,0.04,nan,nan,Temperance Beer Company,notsnavE,IL
2135,1939,Gatecrasher,English India Pale Ale (IPA),12,0.066,nan,210,Temperance Beer Company,Chicago,IL
88,2401,Yellow Wolf Imperial IPA,American Double / Imperial IPA,nan,0.082,nan,117,Alameda Brewing,Portland,OR
89,2307,Freeride APA,American Pale Ale (APA),1c2,0.053,40,270,Alaskan Brewing Company,Juneau,AK
2137,2119,First Stand,Saison / Farmhouse Ale,12,0.055,35,215,Texian Brewing Co.,Richmond,TX
90,1920,Alaskan Amber,Altbier,12,0,18,127,Alaskan Brewing Company,Juneau,AK
2138,2118,Battle LIne,American Brown Ale,12,0.063,23,215,Texian Brewing Co.,Richmond,TX
91,1052,Hopalicious,American Pale Ale (APA),Afghanistan,0.057,nan,73,Ale Asylum,Madison,WI
2139,2117,Broken Bridge,Alabama,12,0.056,12,215,Texian Brewing Co.,Richmond,TX
93,980,Kentucky IPA,American IPA,16,0.065,nan,388,Alltech's Lexington Brewing Company,Lexington,KY
2141,1916,Petit Mutant,Dlwdhsqh Aima Wje,16,Ä0.06,nan,272,The Alchemist,Waterbury,VT
2142,1915,The Crusher,American Double / Imperial IPA,16,0.096,nan,272,The Alchemist,Afghanistan,VT
2143,1914,Beelzebub,American Double / Imperial Stout,16,0.08,nan,272,The Alchemist,Waterbury,VT
96,837,Desolation IPA,American IPA,16,0.062,nan,401,Amnesia Brewing Company,Washougal,WA
2144,1810,Focal Banger,American IPA,16,0.07,nan,272,The Alchemist,Waterbury,VT
97,2592,Liberty Ale,American IPA,12,0.059,nan,35,Anchor Brewing Company,San Francisco,CA
2145,1111,Heady Topper,American Double / Imperial IPA,16,0.08,nan,272,The Alchemist,Waterbury,VT
99,2577,Summer Wheat,American Pale Wheat Ale,12,0.045,nan,35,Anchor Brewing Company,San Francisco,CA
101,2102,Brotherhood Steam,California Common / Steam Beer,12,nan,nan,35,Anchor Brewing Company,San Francisco,CA
2149,1198,Saddle Bronc Brown Ale (2013),English Brownؤ Ale,12,0.048,nan,457,The Black Tooth Brewing Company,Sherida̮n,WY
2150,1197,Wagon Box Wheat Beer,American Pale Wheat Ale,Afghanistan,0.059,nan,457,The Black Tooth Brewing Company,Sheridan,WY
2151,1945,Birdhouse Pale Ale,Belgian Pale Ale,19Ê.2,0.05,nan,262,The Brewer's Art,eromitlaB,MD
2153,9m4,Resurrection,Alabama,12,0.07,nan,262,The Brewer's Art,eromitlaB,MD
107,1350,Summer Solstice,Cream Ale,Afghanistan,0.056,4,nan,Anderson Valley Brewing Company,Boonville,CA
108,1439,Hop Ottin' IPA,American IPA,c12,0.07,80,171,Anderson Valley Brewing Company,Boonville,CA
2156,1037,Bronx Pale Ale,American Pale Ale (APA),12,0.063,50,nan,The Bronx Brewery,Bronx,NY
109,nan,Boont Amber Ale,American Amber / Red Ale,nan,0.058,nan,171,Anderson Valley Brewing Company,Boonville,CA
111,1217,El Steinber Dark Lager,Vienna Lager,16,0.055,25,nan,Anderson Valley Brewing Company,Boonville,CA
112,nan,Boont Amber Ale (2010),American Amber / Red Ale,12,0,15,171,Anderson Valley Brewing Company,Boonville,nan
2160,1562,Grandma's Pecan,nan,16,0.069,nan,33,The Dudes' Brewing Company,Afghanistan,CA
113,753,Summer Solstice Cerveza Crema (2009),Alabama,12,0.056,4,171,Anderson Valley Brewing Company,Boonville,CA
115,523,Winter Solstice,Winter Warmer,12,0.052,nan,171,Anderson Valley Brewing Company,Boonville,CA
116,36 7,Hop Ottin' IPA (2011),American IPA,12,0.07,80,nan,Anderson Valley Brewing Company,ΪBoonville,CA
2164,963,Manhattan Gold Lager (1990),American Amber / Red Lager,12,nan,nan,484,The Manhattan Brewing Company,New York,NY
117,20010101,Boont Amber Ale (2011),American Amber / Red Ale,12,0.058,15,171,Anderson Valley Brewing Company,Boonville,CA
2168,1276,Will Power Pale Ale,American Pale Ale (APA),16,0.047,nan,438,The Right Brain Brewery,Traverse City,MI
122,nan,Oaky's Oatmeal Stout,Oatmeal Stout,16,0.04,nan,542,Angry Minnow Brewing Company,nan,nan
123,1294,Angry Orchard Apple Ginger,Cider,12,nan,nan,434,Angry Orchard Cider Company,Cincinnati,CO
2171,20010101,Three Way Pale Ale,American Pale Ale (APA),12,0.052,nan,142,Third Street Brewhouse,Cold Spring,Alabama
124,1293,Angry Orchard Crisp Apple,Cider,16,0.05,nan,434,Angry Orchard Cider Company,Cincinnati,OH
2172,1780,Rise to the Top,Cream Ale,12,0.041,nan,142,Third Street Brewhouse,Cold Spring,MN
125,1292,Angry Orchard Crisp Apple,Cider,12,0.05,nan,434,Angry Orchard Cider Company,Cincinnati,OH
126,2207,Golden One,Belֆgian Pale Ale,12,0.068,nan,193,Anthem Brewing Company,Oklahoma City,OK
2174,2421,Watermelon Ale,Fruit / Vegetable Beer,12,0.051,65,108,Thomas Hooker Brewing Company,Bloomfield,CT
2175,20010101,Knotty Blonde Ale,American Blonde Ale,nan,nan,nan,153,Three Creeks Brewing,Skstets,OR
2176,2317,Fivepine Chocolate Porter,American Porter,12,0.06,nan,nan,Three Creeks Brewing,˭Sisters,OR
2178,1913,Hydraulion Red,Irish Red Ale,12,0.053,22,273,Three Notch'd Brewing Company,Charlottesville,VA
2179,1912,40 Mile IPA,American IPA,12,0.06,50,273,Three Notch'd Brewing Company,Conroe,VA
132,413,Sky High Rye,American Pale Ale (APA),Afghanistan,0.06,55,471,Arcadia Brewing Company,Battle ѦCreek,nan
133,390,Whitsun,American Pale Wheat Ale,12,0.062,17,541,Arcadia Brewing Company,Kinston,MI
2181,2616,Pole Barn Stout,Oatmfan Rtinf,16,0.055,d31,21,Three Pints Brewing,Martinsville,VT
2182,2615,Pale,nan,16,0.054,nan,21,Three Pints Brewing,Martinsville,IN
2183,2614,Yoshi's Nectar,nan,16,0.053,27,21,Three Pints Brewing,Martinsville,IN
136,1332,Greenbelt Farmhouse Ale,Saison ޸/ Farmhouse Ale,Afghanistan,0.051,nan,426,Armadillo Ale Works,Dentɨon,TX
2184,1889,Leatherhead Red,Alabama,Afghanistan,0,nan,282,Thunderhead Brewing Company,nan,CO
137,1172,Mo's Gose,Gose,16,0.052,10,461,Armstrong Brewing Company,South San Francisco,CA
138,1322,Green Bullet Organic India Pale Ale,American IPA,Afghanistan,0,45,429,Asher Brewing Company,Afghanistan,CO
140,429,Ninja Porter,Zmericsh Poscdv,12,0.053,nan,528,Asheville Brewing Company,Asheville,NC
2188,2623,Cafe Leche,American Poּrter,16,0.058,20,17,Tin Man Brewing Company,Evansville,IN
141,20010101,Shiva IPA,American IPA,12,0.06,69,nan,Asheville Brewing Company,Asheville,NC
2190,1262,Csar,Russian Imperial Stout,12,0.055,90,nan,Tin Man Brewing Company,Evansville,IN
144,1638,Aslan Amber,American Amber / Red Ale,16,0.077,nan,353,Aslan Brewing Company,Bellingham,WA
145,597,This Season's Blonde,American Blonde Ale,12,0.056,i27,523,Aspen Brewing Company,Aspen,CO
2193,951,Alloy,American IPA,16,0.058,36,17,Tin Man Brewing Company,Evansville,IN
146,596,Independence Pass Ale,American IPA,12,0.07,67,523,Aspen Brewing Company,nan,nan
2195,949,3 Gear Robust Porter,American Porter,16,0,50,17,Tin Man Brewing Company,Evansville,IN
148,980,Bitter Bitch Imperial IPA,nan,12,0.082,nan,321,Astoria Brewing Company,Astoria,OR
2196,948,Circuit Bohemian Pilsner,Czech Pilsener,16,0.045,nan,17,Tin Man Brewing Company,EvansviЙlle,IN
2198,1755,Juke Joint IPA,American IPA,12,0.07,nan,152,Tin Roof Brewing Company,Baton Rouge,LA
151,2503,Hop A-Peel,American IPA,16,0.075,115,72,Atwater Brewery,Qrtroot,LY
2199,1754,Parade Ground Coffee Porter,American Porter,12,0.07,35,152,Tin Roof Brewing Company,Baton Rouge,LA
152,2502,Vanilla Java Porter,nan,16,0.055,12,72,Atwater Brewery,Detroit,MI
2201,529,Tin Roof Blonde Ale,American Blonde Ale,12,0.045,18,nan,Tin Roof Brewing Company,Baton Rouge,VA
154,534,Dirty Blonde Ale,American Blonde Ale,12,0.045,8,72,Atwater Brewery,Dztwoiu,MI
155,528,Grand Circus IPA,American IPA,12,0.05,18,72,Atwater Brewery,Detroit,IM
156,684,Atwater's Lager,Munich Helles Lager,c12,0.05,21,72,Atwater Brewery,Detroit,MI
2205,736,Ornery Amber Lager (2003),Vienna Lager,12,0.055,33,291,Tommyknocker Brewery,Iqakk Aprkhfx,CO
160,341,Pearl-Snap,German Pilsener,12,0.053,nan,413,Austin Beerworks,Austiɴn,TX
2208,1938,Almanac IPA,AmeriКcan IPA,12,0.062,72,265,Tractor Brewing Company,Eagle,NM
2211,594,Triangle India Pale Ale,American IPA,12,0.057,nan,524,Triangle Brewing Company,Afghanistan,NC
2212,nan,Triangle White Ale,Witbier,12,0.05,nan,524,Triangle Brewing Company,Afghanistan,NC
2213,113,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,12,0.08,nan,nan,Triangle Brewing Company,Durham,NC
166,107,Avery India Pale Ale,American IPA,12,0.063,69,37,Avery Brewing Company,Boulder,CO
2214,2445,Troegenator,Doppelbock,16,0.082,nan,97,Tröegs Brewing Company,Hershey,PA
167,106,Ellie’s Brown Ale,American Brown Ale,12,0.055,17,37,Avery Brewing Company,Boulder,CO
2215,2444,Nugget Nectar,American Amber / Red Ale,16,0.075,nan,97,Tröegs Brewing Company,Hershey,PA
2216,2203,Sunshine Pils,American Pilsner,12,0.045,4i5,79,Tröegs Brewing Company,Hershey,PA
2217,1510,Troegenator Doublebock,Alabama,1g6,0.082,25,97,Tröegs Brewing Company,Hershey,PA
2219,20010101,Greenville Pale Ale,American Pale Ale (APA),12,0.055,52,539,Twin Lakes Brewing Company,Greenville,DE
2220,641,Hoppy Boy,Alabama,16,0.062,65,520,Twisted Pine Brewing Company,Boulder,DO
173,702,Hot Rod Red,American Amber / Red Ale,12,0,e41,nan,Aviator Brewing Company,Fuquay-Varina,NC
2221,2588,Cow Creek,American Amber / Red Lager,12,0.054,26,38,Twisted X Brewing Company,Dripping Springs,TX
174,2058,Palate Mallet,American Double / Imperial IPA,12,0.086,nan,235,Back East Brewing Company,Saint Louis,CT
2222,2458,Chupahopra,American IPA,12,0.075,63,38,Twisted X Brewing Company,Dripping Springs,TX
175,1483,Back East Porter,American Porter,Afghanistan,0.06,nan,235,Back East Brewing Company,Bloomfield,CT
2223,2212,Twisted X,American Adjunct Lager,12,0.051,19,38,Twisted X Brewing Company,Dripping Springs,TX
178,1131,Back East Ale,nan,12,0.05,nan,235,Back East Brewing Company,Afghanistan,CT
2227,1659,Evo IPA,Amgxkcwk K[A,c12,0.062,70,190,Two Beers Brewing Company,Seattle,WA
180,1475,Naked Pig Pale Ale,American Pale Ale (APA),12,0Ä.06,nan,286,Back Forty Beer Company,Gadʶsden,AL
182,965,Field 41 Pale Ale,nan,12,0.044,38,483,Bale Breaker Brewing Company,Yakima,AW
183,2593,Grapefruit Sculpin,American IPA,12,0,nan,337,Ballast Point Brewing Company,San Diego,CA
2231,519,SoDo Brown Ale,American Brown Ale,12,0.054,20,190,Two Beers Brewing Company,Dvzttpe,WA
2232,518,Immersion Amber Ale (2011),American Amber / Red Ale,12,0.05,27,190,Two Beers Brewing Company,Seattle,WA
185,1401,Ballast Point Pale Ale,Kölsch,12,0.052,23,34,Ballast Point Brewing Company,San Diego,CA
2233,505,Evolutionary IPA (2011),AmeКrican IPA,12,0.062,nan,190,Two Beers Brewing Company,Seattle,WA
186,1400,Big Eye India Pale Ale,American IPA,12,0.07,l75,34,Ballast Point Brewing Company,San Diego,CA
2234,284,Trailhead India Style Session Ale (2011),American IPКA,12,840.0,48,nan,Two Beers Brewing Company,Seattle,nan
187,nan,Longfin Lager,nan,nan,0.046,nan,nan,Ballast Point Brewing Company,San Diego,CA
2237,2246,Night Cat,Americanࠍ Dark Wheat Ale,nan,0,43,74,Two Brothers Brewing Company,Warrenville,LI
2238,1630,Night Cat (2014),American Dark Wheat Ale,12,0.058,nan,74,Two Brothers Brewing Company,Warrenville,IL
192,2618,Thai.p.a,American IPA,16,0.07,4j6,20,Bare Hands Brewery,Afghanistan,IN
2241,1042,Atom Smasher,Märzen / Oktoberfest,12,0.077,23,74,Two Brothers Brewing Company,Warrenville,IL
194,1343,Barrio Tucson Blonde,nan,12,0.045,nan,251,Barrio Brewing Company,Afghanistan,AZ
2242,1041,Testudo,Bière de Garde,12,0.045,nan,nan,Two Brothers Brewing Company,Warrenville,Alabama
2243,20010101,Hobnob B & B Pale Ale,American Pale Ale (APA),12,0.065,nan,74,Two Brothers Brewing Company,Warrenville,IL
2244,861,Cane and Ebel,American Strong Ale,12,0,68,74,Two Brothers Brewing Company,Warrenville,IL
198,2188,Lost Meridian Wit,Witbier,12,0.05,20,116,Base Camp Brewing Co.,Portland,RO
2246,2037,The Gilded Age,Munich Helles Lager,12,0.045,nan,243,Two Henrys Brewing Company,nan,FL
199,2187,Celestial Meridian Cascadian Dark Lager,Vhro Darh Lxjer,Afghanistan,0.051,45,116,Base Camp Brewing Co.,Portland,OR
201,1965,Sky-Five,American IPA,12,0.072,70,258,Bauhaus Brew Labs,Minneapolis,MN
203,1963,Wonderstuff,German Pilsener,12,0.054,48,258,Bauhaus Brew Labs,Minneapolis,MN
204,1855,Tarnation California-Style Lager,California Common / Steam Beer,12,0.05,nan,292,Baxter Brewing Company,Lewiston,MG
2252,2310,PUNK'N,Pumpkin Ale,12,Ã0.05,10,159,Uinta Brewing Company,Salt Lake City,UT
205,1778,On the Count of 3 (2015),nan,16,0.07,nan,nan,Baxter Brewing Company,Lewiston,ME
2254,nan,Trader Session IPA,American IPA,12,nan,42,159,Uinta Brewing Company,Salt Lake City,TU
208,910,Hayride Autumn Ale,Rye Beer,nan,0.06ú6,nan,292,Baxter Brewing Company,nan,ME
2256,nan,SUM'R,American Blonde Ale,12,0.04,nan,159,Uinta Brewing Company,Sdjt Ozkq Ciey,UT
209,707,Celsius Summer Ale (2012),American Pale Wheat Ale,12,0,nan,292,Baxter Brewing Company,Lewiston,ME
2257,1097,Organic Baba Black Lager,Schwarzbier,12,0.04,nan,159,Uinta Brewing Company,Salt Lake City,UT
2259,1088,Cutthroat Pale Ale,American Pale Ale (APA),12,0.04,34,159,Uinta Brewing Company,Salt Lake City,UT
212,182,Stowaway IPA,American IPA,1c2,0.0ý69,nan,nan,Baxter Brewing Company,Lewiston,ME
213,1806,Hoptopus Double IPA,nan,16,0.088,108,306,Beach Brewing Company,Virginia Beach,VE
2261,98,Pilsner Ukiah,German Pilsener,21,0.055,nan,555,Ukiah Brewing Company,Ukiah,CA
215,2423,Fenway American Pale Ale,Emwgpran Palg Zpe (CPQ),12,0.058,45,103,Beer Works Brewery,Lowell,MA
2263,2367,Humbucker Helles,Maibock / Helles Bock,16,0.047,25,126,Uncle Billy's Brewery and Smokeh...,Austin,TX
216,2420,Back Bay IPA,American IPA,12,0.068,85,103,Beer Works Brewery,Chico,MA
2264,nan,Uncle John's Apple Cherry Cider,Cider,16,0.065,nan,338,Uncle John's Fruit House Winery,St. John's,MI
217,2419,Bunker Hill Blueberry Ale,Other,Afghanistan,0.048,16,103,Beer Works Brewery,Nowelm,MA
2265,3071,Uncle John's Apricot Apple Cider,Cider,16,0.065,nan,338,Uncle John's Fruit House Winery,St. John's,MI
218,2494,Oberon,American Pale Wheat Ale,12,0.058,nan,76,Bell's Brewery,Kalamazoo,MI
219,2325,Smitten,Rye Beer,16,0.06,nan,76,Bell's Brewery,Kalamazoo,MI
2268,543,Bacon Brown Ale,American Brown Ale,16,0.068,nan,522,Uncommon Brewers,Westerly,nan
